GDP251  ,GDP252  ,GDP253  ,GDP254  ,GDP255  ,GDP256  ,GDP257  ,GDP258  ,GDP259  ,GDP260  ,GDP261  ,GDP263  ,GDP264  ,GDP265  ,GDP266  ,GDP267  ,GDP268  ,GDP269  ,GDP270  ,GDP271  ,GDP272  ,GDP273  ,GDP274  ,GDP275  ,GDP276  ,GDP277  ,GDP278  ,GDP279  ,GDP280  ,GDP281  ,GDP282  ,GDP284  ,GDP285  ,GDP286  ,GDP287  ,GDP288  ,GDP289  ,GDP290  ,GDP291  ,GDP292  ,LBOUT   ,LBPUR7  ,LBMNU   ,LBLCPU  ,GDP272A,GDP273A,GDP274A,GDP274_1,GDP274_2,GDP274_3,GDP275A,GDP275_1,GDP275_2,GDP275_3,GDP275_4,GDP276A,GDP276_1,GDP276_2,GDP276_3,GDP276_4,GDP276_5,GDP276_6,GDP276_7,GDP276_8,GDP277A,GDP278A,GDP279A,GDP280A,GDP281A,GDP282A,GDP284A,GDP284_1,GDP284_2,GDP285A,GDP285_1,GDP285_2,GDP286A,GDP287A,GDP288A,IPS10   ,IPS11   ,IPS299  ,IPS12   ,IPS13   ,IPS18   ,IPS25   ,IPS32   ,IPS34   ,IPS38   ,IPS43   ,IPS307  ,IPS306  ,PMP     ,UTL11   ,CES275  ,CES277  ,CES278  ,CES275R  ,CES277R  ,CES278 R ,CES002  ,CES003  ,CES006  ,CES011  ,CES015  ,CES017  ,CES033  ,CES046  ,CES048  ,CES049  ,CES053  ,CES088  ,CES140  ,LHEL    ,LHELX   ,LHEM    ,LHNAG   ,LHUR    ,LHU680  ,LHU5    ,LHU14   ,LHU15   ,LHU26   ,LHU27   ,CES151  ,CES155  ,HSBR    ,HSFR    ,HSNE    ,HSMW    ,HSSOU   ,HSWST   ,FYFF    ,FYGM3   ,FYGM6   ,FYGT1   ,FYGT5   ,FYGT10  ,FYAAAC  ,FYBAAC  ,Sfygm6,Sfygt1,Sfygt10,sFYAAAC  ,sFYBAAC  ,FM1     ,MZMSL,FM2,FMFBA   ,FMRRA   ,FMRNBA  ,BUSLOANS,CCINRV  ,PI071   ,PI072   ,PI073   ,PI074   ,CPIAUCSL,CPILFESL,PCEPILFE,PWFSA   ,PWFCSA  ,PWIMSA  ,PWCMSA  ,PWCMSAR ,PSCCOM  ,PSCCOMR ,PW561   ,PW561R   ,PMCP    ,EXRUS   ,EXRSW   ,EXRJAN  ,EXRUK   ,EXRCAN  ,FSPCOM  ,FSPIN   ,FSDXP   ,FSPXE   ,FSDJ    ,HHSNTN  ,PMI     ,PMNO    ,PMDEL   ,PMNV    ,MOCMQ   ,MSONDQ  
0.014991,0.013355,0.057666,0.01418,0.003231,0.02416,0.028693,0.030381,0.0072866,0.038739,0.023739,0.036815,0.028554,0.0092176,0.0089346,0.0093132,0.015856,0.014437,0.015206,0.015669,-0.00063139,0.00030003,0.00043299,-0.0022495,0.0017468,0.00060563,0.00030351,0.00067441,-0.00038404,0.00098789,-0.00074013,0.0048403,0.011883,0.00040705,0.0010536,7.31E-05,-0.00063233,0.00040754,0.00040709,-0.00052753,0.0057104,0.000945,0.013754,-9.10E-05,-0.00063139,0.00030003,0.00043299,-0.0028344,0.0039749,0.00018311,-0.0022495,0.0013246,-0.016317,-0.017616,0.003986,0.0017468,0.00066708,0.0017271,0.0037267,0.00059671,-0.0019169,-0.00023331,0.003697,0.005457,0.00060563,0.00030351,0.00067441,-0.00038404,0.00098789,-0.00074013,0.0048403,0.0049432,0.00386,0.011883,0.011863,0.012981,0.00040705,0.0010536,7.31E-05,0.012373,0.0088874,0.0087757,0.0048871,0.055005,-0.015622,0.018973,0.017008,0.039537,-0.0048065,0.017556,-0.05604,0.0059646,50.167,81.113,0.0036925,-7.76E-05,0.005925,0.0051552,0.0049073,0.0030912,0.006335,0.0023919,-0.02173,0.017522,-0.0022484,0.00042888,-0.0066536,0.0068512,0.0047811,0.0027123,0.0047732,0.007302,0.0041667,-2,0.0033333,0.0054978,0.0060294,-0.1,0.13333,0.013474,-0.041151,-0.03326,-0.062286,-0.0074642,40.933,0.033333,7.4448,7.4514,5.0562,5.9108,6.6792,5.9931,-0.67333,-0.57,-0.58,-0.70333,-0.72667,-0.53333,-0.15333,0.12333,0.036667,0.13667,0.41667,1.6667,2.58,0.014697,0.013378,0.0087143,0.0049909,0.018791,0.024165,0.0066355,-0.0072866,0.0003694,0.00040018,-0.0021785,0.0017467,-0.00043211,-0.00041648,0.00061309,0.0040795,0.0049076,-0.0008562,0.034634,-0.021007,-0.023776,-0.073802,-0.012044,-0.088617,33.7,-0.055302,-0.07306,-0.15846,0.013238,0.01963,0.034786,0.049829,-0.023333,1.4133,0.027228,-6.1667,47.9,48.667,49.567,44.767,0.03016,-0.040807
0.0084666,0.0099802,-0.0038177,0.012929,0.011546,0.027486,0.01536,0.01784,-0.019121,0.030335,0.0085037,-0.008686,0.025388,0.0066508,-0.0057418,0.01329,0.006146,0.012424,0.010188,0.0097489,0.00091734,-0.0010469,-0.00082791,0.0012632,-0.0023192,0.0024258,0.0021251,0.0027714,-0.0012147,0.0044337,0.00055106,0.00080827,-0.0050923,0.0030419,0.01088,-0.00098982,0.00081408,0.00019704,9.30E-05,0.0010201,0.010609,0.014628,0.00025137,0.0095096,0.00091734,-0.0010469,-0.00082791,-0.0038278,0.0056213,-0.005242,0.0012632,-0.0011685,-0.0035583,-0.010605,0.011238,-0.0023192,-0.0039253,0.0019386,0.008281,-0.0016959,0.00049496,0.0015367,-0.0004785,-0.0084984,0.0024258,0.0021251,0.0027714,-0.0012147,0.0044337,0.00055106,0.00080827,0.0024,-0.0026108,-0.0050923,-0.003213,-0.01476,0.0030419,0.01088,-0.00098982,0.010792,0.0078678,0.0080251,0.0090476,0.0076165,0.0095662,0.0099289,0.014644,0.023441,0.0082847,0.012169,0.02547,0.052742,55.767,80.87,-0.0023751,-0.0035033,0.00044136,0.0035706,0.0029328,0.0047371,0.006165,-0.00045061,-0.033255,0.012956,-0.0043587,-0.0031597,-0.0063418,0.007411,0.0064047,0.0051007,0.0074794,0.005935,0.0045138,4.3333,0.086667,0.0048988,0.0064431,-0.13333,-0.66667,-0.054355,0.022671,-0.047174,0.039326,-0.12903,40.7,0,7.4417,7.4439,5.0793,5.7641,6.7278,5.978,-0.12667,0.15333,0.12333,0.27333,0.49333,0.31333,0.083333,0.15333,0.0066667,0.25667,0.57667,1.4367,2.42,-0.0092698,-0.014329,-0.0082657,-0.003515,-0.0052954,-0.0084491,-0.037416,0.0083529,-0.0011505,-0.00069852,0.0011572,-0.0023882,-0.001033,-0.0011686,-0.0011801,-0.00026809,-0.00027802,0.00022866,-0.012819,-0.032671,0.022231,-0.050407,0.037791,-0.05005,37.133,0.0082067,0.047742,-0.025374,-0.025714,-0.01963,0.11493,0.123,-0.16333,4,0.081833,8.2,51.567,54.433,51.367,43.3,0.017896,0.032411
0.008291,0.01547,0.046167,0.010058,0.011414,0.00075582,0.024267,0.030065,0.0072665,0.037634,0.0086343,0.011233,0.035022,0.0060922,0.0043095,0.0069405,0.012284,0.011325,0.015353,0.008819,0.00059984,0.0039056,0.0030893,0.0091084,0.001425,-0.0022231,-0.0017202,-0.0027906,-0.00056505,-0.0037415,0.00095338,0.0040791,0.018406,0.0010915,-0.0079104,0.0056669,0.0007024,0.0024582,0.002459,0.00039424,0.0022332,-0.0032633,0.0069297,0.0017112,0.00059984,0.0039056,0.0030893,0.0019138,-0.00018879,0.012028,0.0091084,-0.0010491,0.019493,0.14404,-0.016598,0.001425,0.0019442,-0.0025532,-0.0013833,-0.0034936,0.0028522,-0.00065821,0.0030752,0.0048165,-0.0022231,-0.0017202,-0.0027906,-0.00056505,-0.0037415,0.00095338,0.0040791,0.0026277,0.0073475,0.018406,0.018835,0.016282,0.0010915,-0.0079104,0.0056669,0.0090231,0.0038606,0.0029971,0.0012416,0.013383,-0.0037264,0.012108,0.016175,0.027551,0.0057176,0.010209,0.014608,0.0080217,59.1,80.57,0.0065801,0.0073777,0.0045451,0.0064395,0.0060341,0.0054201,0.0064811,0.0011739,-0.029283,0.018332,-0.0042816,-0.0019683,-0.0081253,0.0075677,0.0067271,0.0040653,0.0075913,0.0045919,0.0056467,-4,-0.04,0.0020389,0.0011019,-0.033333,0.13333,0.040753,-0.077166,0.021049,0.042468,-0.00044873,40.767,0,7.4069,7.3616,5.0217,5.856,6.5314,5.9584,0.013333,0.046667,0.17,0.21667,0.56,0.55667,0.51333,0.33667,0.13,0.42667,1.0867,1.3933,2.2,-0.0014459,-0.0059141,-0.0032852,0.0023776,-0.023704,-0.024061,0.007472,0.0011461,0.0040091,0.0030245,0.0092143,0.0015974,0.0038101,0.0003588,0.0011731,0.0025107,0.0040595,0.016454,0.085503,0.051649,0.015008,-0.036592,0.4805,0.4294,50.933,0.026337,0.058841,0.036694,-0.016341,-0.026787,0.0547,0.051356,-0.056667,2.1033,0.11774,-1.1667,54.133,57.067,51.4,45.033,-0.0054538,-0.0018345
0.011534,0.010355,0.021047,0.0030185,0.011597,0.024205,0.018872,0.023759,-0.0079102,0.03414,0.0058491,0.026089,0.03428,0.012278,0.019969,0.008327,0.010691,0.013173,0.012115,0.010915,-0.001141,-0.00096117,0.00086704,-0.0030547,-0.00023695,-0.0010112,-0.0015172,-0.0011174,0.00048162,-0.0014417,-0.0022937,9.79E-05,0.00096685,-7.71E-05,0.00017696,-0.00021444,-0.001142,-0.00095303,-0.00085104,-0.0010382,0.00667,0.00093345,0.0067167,0.0017082,-0.001141,-0.00096117,0.00086704,0.0075381,-0.0014443,-0.011875,-0.0030547,0.00059877,-0.011151,-0.03504,0.0026349,-0.00023695,-0.00076641,0.0038817,0.0072049,0.0019931,-0.0037404,0.00079009,-0.0026822,-0.0014617,-0.0010112,-0.0015172,-0.0011174,0.00048162,-0.0014417,-0.0022937,9.79E-05,0.0025329,-0.0058145,0.00096685,0.0023425,-0.005869,-7.71E-05,0.00017696,-0.00021444,0.01008,0.0043796,0.0025187,-0.0014141,0.010198,-0.0061843,0.015173,0.017831,0.030347,0.0018986,0.0093061,0.022508,0.013807,58.767,80.25,-0.0030866,-0.0046975,-0.0018121,0.0039761,0.0025196,0.0044554,0.0055954,0.0016221,-0.008694,0.011548,-0.0019067,-0.00015394,-0.0048349,0.0066498,0.0053545,0.0057203,0.0051815,0.0037888,0.0062369,-2.3333,-0.033333,0.0026688,0.0036183,-0.033333,-0.4,-0.0016653,0.0058975,-0.04255,-0.048622,-0.037033,40.867,0.066667,7.3992,7.4089,5.1059,5.8319,6.6089,5.9989,0.34667,0.19667,0.19333,0.28,0.33,0.34333,0.39667,0.36,0.12667,0.51,1.2333,1.4467,2.2167,-0.0066086,-0.00512,-0.00018357,6.18E-05,-0.0068959,-0.01094,0.0073546,-0.0039801,-0.0010297,0.0008013,-0.0030555,-0.00037465,-5.52E-05,0.00054156,-0.00070788,0.0037139,0.0049622,0.0047528,0.015171,0.067495,0.041051,0.0052005,-0.19107,0.23898,60.633,-0.0085509,0.0087528,-0.0657,-0.0028468,0.0090091,0.0092989,0.025415,-0.0033333,-1.4333,0.022516,1.4333,55.133,58.533,53.733,44.967,0.0049076,0.067106
0.017614,0.012307,0.0069183,0.0222,0.0085846,0.036413,0.0052378,0.0024516,0.01025,0,0.012193,0.025846,0.019757,0.015939,0.022723,0.012412,0.012109,0.016992,0.011765,0.018439,0.001412,0.00037597,-0.0016964,-0.0013254,0.0017011,0.0027293,0.0027312,0.003897,0.0019114,0.0045138,-0.0005861,0.0026306,-0.0010148,0.00074589,0.0011971,0.00061433,0.0012082,0.00099409,0.00089151,0.001412,0.015916,0.012793,0.0031356,0.0031392,0.001412,0.00037597,-0.0016964,-0.0054357,-0.00053032,0.0064259,-0.0013254,0.0013022,0.0082904,-0.028111,-0.004327,0.0017011,0.00047423,0.0043677,0.00078668,0.0064945,0.00171,0.00067298,0.00035305,0.0039217,0.0027293,0.0027312,0.003897,0.0019114,0.0045138,-0.0005861,0.0026306,0.0036279,0.00040306,-0.0010148,0.0001886,-0.0073955,0.00074589,0.0011971,0.00061433,0.019466,0.017362,0.017291,0.021511,0.024323,0.020467,0.013812,0.022286,0.030997,0.019256,0.023317,-0.049418,0.0083312,60.167,81.047,-0.0021039,0.002094,-0.0048458,0.0019822,0.0040568,-0.00070217,0.0070933,0.003019,6.52E-05,0.013365,-0.00081,-0.00015396,-0.0019095,0.0078524,0.0061596,0.004902,0.0059915,0.00043457,0.0061169,1,0.046667,0.0052593,0.0052503,-0.16667,-0.23333,-0.007722,-0.038589,-0.052521,-0.074108,-0.028823,40.9,8.88E-16,7.4194,7.4114,4.9859,5.934,6.612,5.9576,0.21333,0.39333,0.43,0.44667,0.29,0.25667,0.15667,0.14,0.16333,0.56333,1.0967,1.3467,2.1,0.015971,0.00073114,-0.00072137,0.029436,0.029775,0.035472,0.01214,-0.0016193,0.00041024,-0.0015319,-0.0014627,0.0017353,-5.44E-05,0.00034608,0.001056,-0.00034192,-0.0019125,-0.0039261,-0.033247,0.033327,0.0052329,0.009388,-0.12407,0.11405,68.1,-0.018497,0.0065147,-0.080455,0.017594,-0.0090091,0.022843,0.034127,-0.016667,-1.3167,-0.0076336,0.033333,57.7,61.567,56.567,48.9,0.011841,-0.0080682
0.0025346,0.015806,0.054578,0.00081284,0.01462,-0.017937,0.027108,0.0335,0.016853,0.039077,0.010081,0.015937,0.038694,-0.0075343,-0.037586,0.0078558,0.01035,0.0061081,0.013654,0.0019267,0.0035094,0.002789,0.00086756,0.0040852,0.0025716,0.0038247,0.0043301,0.0025077,0.0032856,0.0022795,0.0092031,0.0018905,0.0011388,0.0065001,0.010564,0.0043486,0.0038136,0.003498,0.0035995,0.0035094,-0.0034956,0.025375,0.0041108,0.039076,0.0035094,0.002789,0.00086756,-0.0050036,0.0081549,0.00059466,0.0040852,-3.24E-05,-0.011875,0.056908,0.0020167,0.0025716,0.0029983,-0.0034716,-0.0015191,-0.0048944,-0.00044135,-0.00085914,0.0029825,0.0082963,0.0038247,0.0043301,0.0025077,0.0032856,0.0022795,0.0092031,0.0018905,-0.002234,0.01198,0.0011388,0.0011856,0.00029201,0.0065001,0.010564,0.0043486,0.011701,0.0075773,0.0048014,-0.0018935,0.01586,-0.0089541,0.02548,0.017297,0.035065,-0.0041018,0.01284,-0.0065811,-0.012471,58.8,81.027,0.0021585,9.41E-05,0.0044575,0.0008797,0.0015411,0.00117,0.0058543,0.0041194,0.0014975,0.012745,0.00090638,0.003044,-0.0026898,0.0064102,0.0055483,0.0039111,0.0061795,0.00017378,0.0066453,3,0.046667,0.017309,0.022127,-0.033333,-0.23333,0.023621,0.038589,-0.048647,-0.053645,-0.044103,40.967,0,7.4325,7.414,5.0835,5.8211,6.6507,5.9584,0.37,0.47667,0.48333,0.58,0.52333,0.34,0.22667,0.09,0.17,0.66667,0.96,1.2333,1.85,-0.012041,0.0012232,0.0020523,-0.044689,-0.0030281,-0.0028248,-0.0029582,0.0003924,0.0027891,0.00073577,0.0042226,0.0025044,0.0024972,0.00089717,0.0014568,0.0018692,0.0023201,0.0056581,0.0025565,0.03427,-0.034198,-0.026279,0.081583,0.19402,74.233,0.023928,0.054751,0.024599,-0.01454,-0.013668,0.032712,0.052342,-0.033333,-1.03,-0.0045232,6.3,55.8,58.433,54.567,48.4,4.32E-05,-0.0076453
0.015672,0.0063537,-0.024937,0.013919,0.009495,0.063801,0.022721,0.034406,0.041432,0.032165,-0.0088898,0.028926,0.038259,0.013521,0.039644,0.00020062,0.0082437,0.017406,0.01027,0.015979,-0.0032685,-0.0038762,0.0031742,-0.0035612,-0.0055954,-0.0022285,-0.0025338,-0.00070285,-0.0027494,-3.98E-06,-0.0073868,-0.0012421,-0.012588,-0.011655,-0.020055,-0.0075423,-0.0034716,-0.0049881,-0.00499,-0.0032685,0.018475,-0.0051321,0.00041016,-0.014923,-0.0032685,-0.0038762,0.0031742,0.0077039,-0.00055554,-0.00060218,-0.0035612,0.00067085,0.0024288,-0.068055,0.0069993,-0.0055954,-0.0018968,0.00079924,0.011267,-0.0042912,0.0016749,0.0014702,-0.0032302,-0.022184,-0.0022285,-0.0025338,-0.00070285,-0.0027494,-3.98E-06,-0.0073868,-0.0012421,0.0007904,-0.0063122,-0.012588,-0.013447,-0.0081133,-0.011655,-0.020055,-0.0075423,0.012014,0.012835,0.014106,0.01104,0.0068954,0.012796,0.027411,0.0109,0.019308,-3.11E-05,0.011471,0.04732,0.006428,55.967,80.923,-0.0011917,0.00085759,-0.0028963,0.0037301,0.0059495,0.0018692,0.0042007,0.00081104,0.0119,0.0024117,-5.78E-05,0.0022999,-0.0040484,0.0070791,0.0027245,-0.00178,0.004595,-0.00069529,0.01496,-4.3333,-0.046667,0.0023931,0.004175,-0.1,-0.36667,-0.034925,0.012236,-0.04195,-0.017691,-0.065742,40.8,-0.16667,7.3593,7.3694,4.9927,5.8091,6.5839,5.9472,0.59667,0.19333,0.27,0.03,-0.17,-0.30333,0.053333,0.26333,0.24667,0.50333,0.46333,1.59,2.4167,-0.0059123,-0.0028804,0.00072999,-0.015802,-0.019747,-0.025311,0.0083207,0.0048837,-0.0038763,0.0031407,-0.0035955,-0.0055613,-0.0020385,-0.00022666,-0.0028858,-0.0042442,-0.0050281,-0.0072371,0.018856,0.056147,0.043293,0.019886,-0.21507,-0.017973,66.6,0.030601,0.030275,-0.0028702,-0.046671,0.020432,0.019799,0.0052309,-0.046667,-1.8867,-0.006181,-2.9333,53.1,52.3,55.1,46.667,-0.0046758,0.067899
-0.0011969,0.0095053,0.014597,0.0055933,0.010501,-0.02605,-0.0015917,0.0053572,0.022787,-0.00059553,-0.020752,0.025278,0.032962,-0.0051865,-0.021474,0.0031045,0.0031987,0.00089726,0.005295,-0.0017962,-0.00032335,-0.00022264,-0.0049034,-0.00067794,0.00088178,0.0016888,0.0014877,0.0027981,0.0019126,0.0028973,-0.0018837,-0.003017,0.0084899,0.0065708,0.015038,0.0024307,-0.00032335,0.0013785,0.0012777,-0.0002236,-0.0019786,0.010417,-0.00016404,0.021532,-0.00032335,-0.00022264,-0.0049034,-0.0083,-0.0025749,-0.0012079,-0.00067794,0.0019528,0.0043824,-0.0055804,-0.0064969,0.00088178,0.00053963,0.0075922,0.017514,0.0017891,-0.00085069,0.0019341,0.0044225,-0.0025381,0.0016888,0.0014877,0.0027981,0.0019126,0.0028973,-0.0018837,-0.003017,-0.0030071,-0.0026599,0.0084899,0.0080782,0.011119,0.0065708,0.015038,0.0024307,-0.00076871,0.00064224,0.0020036,-0.0035544,-0.020493,0.0032909,0.015165,-0.0026499,0.006617,-0.022612,-0.0011762,0.014973,0.0070062,51.633,79.857,-0.00029093,-0.0010683,0.00065076,0.0039344,0.0055338,0.00303,0.0034432,0.00036475,0.0076854,0.0027001,-0.00080997,0.0019279,-0.0054758,0.0022472,0.00085148,-0.0045651,0.0019999,0.0019109,-0.0063381,-5.3333,-0.083333,-0.001837,-0.0011953,0.066667,0.4,-0.0044526,-0.008385,0.050679,0.0066074,0.093899,40.667,-0.1,7.349,7.3157,4.9927,5.729,6.5033,5.9437,0.24667,0.30333,0.056667,-0.086667,-0.36,-0.28333,-0.16,-0.27333,0,0.11333,-0.12333,1.7133,2.4267,-0.00099437,0.00095483,-0.0047999,0.01515,0.01251,0.012478,-0.0079643,0.012602,-0.0001894,-0.0048038,-0.00061167,0.0010152,0.0012892,0.00032723,-0.00088531,0.00043238,-0.00031681,-0.00033921,-0.019874,0.037069,-0.073214,-0.05243,0.13691,0.11962,59.967,0.018715,0.017734,0.0094838,-0.037743,1.67E-16,0.019322,0.0010481,-0.046667,-0.96667,0.016612,0.86667,50.7,50.3,52.333,47.167,-0.015724,-0.002611
0.0051762,0.0084288,0.0017973,0.0090229,0.009505,-0.0056929,0.0017905,0.0020756,0.0028366,0.0018846,0.00091125,-0.0068756,-0.0040002,0.0031949,-0.0025039,0.0060809,0.0065652,0.0051685,0.0063568,0.0074631,-0.00012037,-0.00012037,0.0037885,-0.0049138,0.0015629,-0.0025065,-0.0023075,-0.0033997,0.0013583,-0.0051041,0.00053238,-0.0012006,-0.0084108,-0.0043598,-0.0084455,-0.0021737,-0.00012037,-0.0012229,-0.0012229,-0.00031988,0.010621,-0.0012515,-0.0041098,-0.0038572,-0.00012037,-0.00012037,0.0037885,0.0072984,-0.0031673,0.0086106,-0.0049138,-0.0037278,0.0031062,-0.028539,-0.0033029,0.0015629,0.00052598,0.001749,-0.0020594,0.0032046,0.00055203,-0.0020648,-0.0063487,0.0081125,-0.0025065,-0.0023075,-0.0033997,0.0013583,-0.0051041,0.00053238,-0.0012006,-8.08E-07,-0.0046966,-0.0084108,-0.0090112,-0.0054102,-0.0043598,-0.0084455,-0.0021737,-0.0029201,-0.00083499,0.001355,-0.00023517,-0.026724,0.0095094,0.0024052,-0.0057711,-0.010564,-0.014501,-0.0070543,0.055693,-0.006383,47.433,78.4,0.0025189,0.00065426,0.0027066,0.0060896,0.006071,0.0055698,0.0028309,-0.0027728,0.0090188,0.0012739,-0.0046022,-0.0030619,-0.0072426,0.0031586,0.0021319,-0.004083,0.0031259,0.005754,-0.0021163,-2.3333,-0.0033333,0.0047147,0.0047703,-0.1,-0.3,-0.017611,-0.02296,-0.011489,0.071354,-0.097651,40.4,-0.16667,7.3639,7.3421,5.0999,5.6733,6.5439,5.9764,-0.046667,0,-0.09,-0.23,-0.50667,-0.32667,-0.20333,-0.10667,-0.09,-0.11667,-0.45,1.8367,2.6467,-0.0011344,0.0014725,0.0034006,0.0013057,-0.00090359,0.0092193,-0.014568,-0.0062997,-0.00018688,0.0037218,-0.0050466,0.0013964,-0.0019933,-0.00058982,0.0014591,0.0047152,0.0068232,0.00017836,0.052382,0.088027,0.072041,0.018133,-0.11937,-0.0010015,58.533,0.032067,0.023167,0.020007,-0.020709,0.026609,-0.077574,-0.10407,0.07,-2.7767,-0.027512,-6.3,47.033,46.533,51.4,43.033,-0.014811,-0.033496
-0.0011921,0.0041388,0.016228,0.0012824,0.0027554,-0.03662,-0.006681,-0.010821,-0.021623,-0.006961,0.0053495,-0.013695,-0.0094294,0.012974,0.019464,0.0096925,0.003958,-0.0011904,0.003854,-0.0027797,0.0036316,0.0035331,-0.001014,-1.20E-05,0.0062422,-0.0021921,-0.0029885,-0.0060054,0.0023739,-0.0089229,0.0051087,-0.00089766,-0.0093658,0.0011354,0.00077501,0.0012083,0.0035331,0.002152,0.002152,0.0037314,-0.0011935,0.0068637,-0.0016487,0.017537,0.0036316,0.0035331,-0.001014,0.0015769,-0.0046476,-0.00062394,-1.20E-05,0.003917,-0.0021045,-0.02671,0.0041407,0.0062422,0.00060957,0.021938,0.050287,0.0028967,-0.0021154,0.0046385,0.0027136,0.011289,-0.0021921,-0.0029885,-0.0060054,0.0023739,-0.0089229,0.0051087,-0.00089766,-0.0012978,9.73E-05,-0.0093658,-0.011659,0.0030855,0.0011354,0.00077501,0.0012083,-0.014795,-0.0095555,-0.0075076,-0.0083677,-0.027422,-0.001562,-0.014954,-0.02191,-0.026007,-0.024105,-0.017156,0.0014907,0.00044987,40.133,76.27,-0.0050278,-0.0021578,-0.0076391,-0.0017361,0.00037821,-0.0053371,0.00051385,-0.0054734,0.008374,0.0050794,-0.0099926,-0.010512,-0.0091011,0.0029481,-0.0020557,-0.0098129,0.00095518,0.0062356,0.0060644,-5,-0.14333,0.0027848,0.0025749,0.33333,0.23333,0.088658,0.079192,0.096429,0.080623,0.1136,40.1,-0.3,7.4214,7.3809,4.9488,5.7961,6.6048,5.9823,-0.88,-1.2,-1.28,-1.3033,-0.75333,-0.51667,-0.32667,-0.33333,-0.17,-0.22,0.23333,2.0267,2.83,0.016431,0.026887,0.011601,0.0047384,-0.0070817,-0.0067879,0.00059232,-0.0051916,0.0033366,-0.00098059,5.43E-05,0.0063742,0.0024165,0.0012305,0.0032235,-0.0013237,-0.00093028,-0.003366,0.0018835,0.086855,-0.015376,-0.00044858,-0.16901,-0.17342,56.7,-0.0072274,-0.048886,0.072393,0.0080792,0.0021858,-0.067891,-0.08632,0.07,-1.1567,-0.0069765,-13.967,42.5,39.933,49.233,43.233,-0.025512,-0.062324
0.0030768,0.0024554,-0.00078555,-0.00029579,0.0045103,-0.019938,-0.022666,-0.03649,-0.010233,-0.046259,0.013697,-0.03384,-0.033721,0.018909,0.021695,0.017465,0.0025644,0.001785,0.0012814,0.0035725,-0.00045623,-0.0016288,-0.0043735,0.0049947,-0.0045214,0.0039746,0.0051685,0.0072099,0.001125,0.0092575,-0.0012365,-0.0034932,-0.0076494,-0.0032767,-0.00189,-0.0039684,-0.00016143,-0.0010239,-0.0009258,-0.00045623,0.012883,-0.0011555,-0.010616,-0.007794,-0.00045623,-0.0016288,-0.0043735,-0.0065672,7.02E-05,-0.0074664,0.0049947,-0.0012412,-0.012318,0.07021,0.0017155,-0.0045214,0.0016569,-0.035098,-0.087793,-0.00080984,-0.0045425,-0.0039136,0.001288,-0.00062399,0.0039746,0.0051685,0.0072099,0.001125,0.0092575,-0.0012365,-0.0034932,-0.0035017,-0.0031778,-0.0076494,-0.0074064,-0.0093657,-0.0032767,-0.00189,-0.0039684,-0.013594,-0.011976,-0.0093661,0.00047424,0.020366,-0.0066743,-0.042671,-0.015969,-0.016035,-0.024938,-0.014112,-0.059254,0.011763,43.833,74.517,0.0025176,-0.0076735,0.0077386,0.0015193,-0.0056883,0.0037157,-0.0045802,-0.014914,0.0067488,0.00029226,-0.021789,-0.025136,-0.016075,8.95E-05,-0.0069596,-0.0090287,-0.0068038,0.0040217,0.0075014,-11,-0.17,-0.004631,-0.0035559,0.16667,-0.36667,0.036136,0.047479,0.033422,0.078636,-0.019362,40.033,-0.033333,7.4099,7.3963,4.9882,5.8041,6.6098,6.0145,-1.2667,-1.1567,-1.0067,-0.81667,0.036667,0.22,0.14667,0.15667,-0.02,0.12,1.61,1.9533,2.7667,0.0062734,0.0033904,-0.0012431,0.0016916,0.030384,0.021494,-0.018115,-0.0035751,-0.001169,-0.0043397,0.0050601,-0.0046521,-0.0025332,-0.0011301,-0.0018623,-0.0078321,-0.011317,-0.010664,-0.23064,-0.14218,0.011132,0.012529,0.16642,-0.0051334,45.3,0.036466,0.050792,0.03733,-0.025749,0.0086957,-0.034103,-0.042451,0.036667,0.77667,0.014731,1.1333,42.4,46.067,46.567,39.267,-0.013121,-0.07256
